ticker,name,market,financial_sector,raw_source_mode,missing_component_count,blocker_reason,blocker_category,source_group,single_blocker_ticker,recovery_status,audit_note
014280,금강공업,KOSPI,false,UNAVAILABLE,17,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
014280,금강공업,KOSPI,false,UNAVAILABLE,17,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액 또는 연간 매출 입력 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액·현금·승인 core debt 원천 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,영업현금흐름 또는 연간 매출 입력 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,하루평균 절대등락률:MISSING_ELASTICITY,SOURCE_DATA_GAP,PRICE_ELASTICITY_20D,FALSE,MULTI_BLOCKER_SOURCE_LANE,20거래일 가격탄력 source 보강 필요
014280,금강공업,KOSPI,false,UNAVAILABLE,17,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
014830,유니드,KOSPI,false,UNAVAILABLE,17,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액 또는 연간 매출 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액·현금·승인 core debt 원천 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,영업현금흐름 또는 연간 매출 입력 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,하루평균 절대등락률:MISSING_ELASTICITY,SOURCE_DATA_GAP,PRICE_ELASTICITY_20D,FALSE,MULTI_BLOCKER_SOURCE_LANE,20거래일 가격탄력 source 보강 필요
014830,유니드,KOSPI,false,UNAVAILABLE,17,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
016740,두올,KOSPI,false,UNAVAILABLE,17,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액 또는 연간 매출 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액·현금·승인 core debt 원천 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,영업현금흐름 또는 연간 매출 입력 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,하루평균 절대등락률:MISSING_ELASTICITY,SOURCE_DATA_GAP,PRICE_ELASTICITY_20D,FALSE,MULTI_BLOCKER_SOURCE_LANE,20거래일 가격탄력 source 보강 필요
016740,두올,KOSPI,false,UNAVAILABLE,17,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액 또는 연간 매출 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액·현금·승인 core debt 원천 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,영업현금흐름 또는 연간 매출 입력 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,하루평균 절대등락률:MISSING_ELASTICITY,SOURCE_DATA_GAP,PRICE_ELASTICITY_20D,FALSE,MULTI_BLOCKER_SOURCE_LANE,20거래일 가격탄력 source 보강 필요
017370,우신시스템,KOSPI,false,UNAVAILABLE,17,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
017810,풀무원,KOSPI,false,UNAVAILABLE,17,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액 또는 연간 매출 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액·현금·승인 core debt 원천 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,영업현금흐름 또는 연간 매출 입력 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,하루평균 절대등락률:MISSING_ELASTICITY,SOURCE_DATA_GAP,PRICE_ELASTICITY_20D,FALSE,MULTI_BLOCKER_SOURCE_LANE,20거래일 가격탄력 source 보강 필요
017810,풀무원,KOSPI,false,UNAVAILABLE,17,흑자 지속성과 이익 안정성:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,EV/EBITDA:EV_EBITDA_INPUT:NO_EXACT_CANDIDATE:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,EXACT_DA_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,"승인 exact D&A 원천 부족; debt_status=NO_EXACT_CANDIDATE, da_status=NO_EXACT_CANDIDATE"
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,PBR:MISSING_PBR_OR_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,PER:MISSING_PER,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,밸류에이션 또는 관련 이익·ROE 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,PSR 또는 대체 가치지표:MISSING_PSR_INPUT,SOURCE_DATA_GAP,FINANCIAL_AND_RAW_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액 또는 연간 매출 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,ROE:MISSING_ROE,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,매출 성장과 안정성:MISSING_REVENUE_GROWTH_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,부채비율:MISSING_DEBT_RATIO,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,순이익 흐름:MISSING_EARNINGS_TREND,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,순현금·기업가치 상태:NETCASH_INPUT:NO_EXACT_CANDIDATE,SOURCE_DATA_GAP,NETCASH_INPUT,FALSE,MULTI_BLOCKER_SOURCE_LANE,시가총액·현금·승인 core debt 원천 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,영업이익 성장과 흑자 여부:MISSING_OP_PROFIT,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,영업이익률:MISSING_MARGIN,SOURCE_DATA_GAP,FINANCIAL_VALUATION_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,재무·수익성 cache 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,영업현금흐름:MISSING_OCF_MARGIN_INPUT,SOURCE_DATA_GAP,OCF_AND_REVENUE_SOURCE,FALSE,MULTI_BLOCKER_SOURCE_LANE,영업현금흐름 또는 연간 매출 입력 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,최근 3년 매출 성장률:MISSING_3Y_REVENUE,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,최근 3년 영업이익 성장률:MISSING_3Y_OP,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
018880,한온시스템,KOSPI,false,UNAVAILABLE,17,최근 분기 실적 가속·둔화:MISSING_ACCEL_INPUT,SOURCE_DATA_GAP,INVESTMENT_SCORE_SOURCE_CACHE,FALSE,MULTI_BLOCKER_SOURCE_LANE,연간/분기 재무 raw source 보강 필요
